image_id,path,cls,field,arxiv_id,source,split
3446,/Volumes/One Touch/stem_diagrams_data/images_v2/utilities_power_systems/2607.09271v1_p008_02.jpeg,diagram,utilities_power_systems,2607.09271v1,accepted,train
3447,/Volumes/One Touch/stem_diagrams_data/images_rejected_v2/utilities_power_systems/2607.09271v1_p012_01.jpeg,data_plot,utilities_power_systems,2607.09271v1,llm,train
3448,/Volumes/One Touch/stem_diagrams_data/images_rejected_v2/utilities_power_systems/2607.09271v1_p012_02.jpeg,data_plot,utilities_power_systems,2607.09271v1,llm,train
3449,/Volumes/One Touch/stem_diagrams_data/images_rejected_v2/utilities_power_systems/2607.09271v1_p012_03.jpeg,data_plot,utilities_power_systems,2607.09271v1,llm,train
3450,/Volumes/One Touch/stem_diagrams_data/images_rejected_v2/utilities_power_systems/2607.09271v1_p012_04.jpeg,data_plot,utilities_power_systems,2607.09271v1,llm,train
3451,/Volumes/One Touch/stem_diagrams_data/images_rejected_v2/utilities_power_systems/2607.09271v1_p012_05.jpeg,data_plot,utilities_power_systems,2607.09271v1,llm,train
3452,/Volumes/One Touch/stem_diagrams_data/images_rejected_v2/manufacturing_engineering/2607.09297v1_p003_01.jpeg,fragment_junk,manufacturing_engineering,2607.09297v1,local,train
3453,/Volumes/One Touch/stem_diagrams_data/images_v2/telecommunications/2607.09334v1_p005_01.jpeg,diagram,telecommunications,2607.09334v1,accepted,val
3455,/Volumes/One Touch/stem_diagrams_data/images_v2/telecommunications/2607.09361v1_p004_01.jpeg,diagram,telecommunications,2607.09361v1,accepted,train
3456,/Volumes/One Touch/stem_diagrams_data/images_rejected_v2/telecommunications/2607.09361v1_p004_02.jpeg,data_plot,telecommunications,2607.09361v1,llm,train
3457,/Volumes/One Touch/stem_diagrams_data/images_v2/telecommunications/2607.09479v1_p004_01.jpeg,diagram,telecommunications,2607.09479v1,accepted,train
3458,/Volumes/One Touch/stem_diagrams_data/images_v2/telecommunications/2607.09479v1_p005_01.jpeg,diagram,telecommunications,2607.09479v1,accepted,train
3459,/Volumes/One Touch/stem_diagrams_data/images_v2/telecommunications/2607.09498v1_p004_01.jpeg,diagram,telecommunications,2607.09498v1,accepted,train
3460,/Volumes/One Touch/stem_diagrams_data/images_rejected_v2/telecommunications/2607.09498v1_p013_01.jpeg,data_plot,telecommunications,2607.09498v1,llm,train
3461,/Volumes/One Touch/stem_diagrams_data/images_v2/manufacturing_engineering/2606.03255v1_p005_01.jpeg,diagram,manufacturing_engineering,2606.03255v1,accepted,train
3462,/Volumes/One Touch/stem_diagrams_data/images_v2/manufacturing_engineering/2606.03255v1_p005_02.jpeg,diagram,manufacturing_engineering,2606.03255v1,accepted,train
3463,/Volumes/One Touch/stem_diagrams_data/images_v2/manufacturing_engineering/2606.03255v1_p005_03.jpeg,diagram,manufacturing_engineering,2606.03255v1,accepted,train
3464,/Volumes/One Touch/stem_diagrams_data/images_v2/manufacturing_engineering/2606.03255v1_p007_01.jpeg,diagram,manufacturing_engineering,2606.03255v1,accepted,train
3465,/Volumes/One Touch/stem_diagrams_data/images_v2/manufacturing_engineering/2606.03475v1_p009_01.jpeg,diagram,manufacturing_engineering,2606.03475v1,accepted,train
3466,/Volumes/One Touch/stem_diagrams_data/images_v2/manufacturing_engineering/2606.03475v1_p009_02.jpeg,diagram,manufacturing_engineering,2606.03475v1,accepted,train
3467,/Volumes/One Touch/stem_diagrams_data/images_v2/manufacturing_engineering/2606.03475v1_p009_03.jpeg,diagram,manufacturing_engineering,2606.03475v1,accepted,train
3468,/Volumes/One Touch/stem_diagrams_data/images_v2/manufacturing_engineering/2606.03475v1_p009_04.jpeg,diagram,manufacturing_engineering,2606.03475v1,accepted,train
3469,/Volumes/One Touch/stem_diagrams_data/images_v2/manufacturing_engineering/2606.03595v1_p003_01.jpeg,diagram,manufacturing_engineering,2606.03595v1,accepted,train
3470,/Volumes/One Touch/stem_diagrams_data/images_v2/manufacturing_engineering/2606.03595v1_p003_02.jpeg,diagram,manufacturing_engineering,2606.03595v1,accepted,train
3471,/Volumes/One Touch/stem_diagrams_data/images_v2/manufacturing_engineering/2606.03595v1_p005_01.jpeg,diagram,manufacturing_engineering,2606.03595v1,accepted,train
3472,/Volumes/One Touch/stem_diagrams_data/images_v2/manufacturing_engineering/2606.03595v1_p012_01.jpeg,diagram,manufacturing_engineering,2606.03595v1,accepted,train
3473,/Volumes/One Touch/stem_diagrams_data/images_rejected_v2/aerospace_engineering/2606.09137v1_p004_01.jpeg,data_plot,aerospace_engineering,2606.09137v1,llm,val
3474,/Volumes/One Touch/stem_diagrams_data/images_rejected_v2/aerospace_engineering/2606.09137v1_p004_02.jpeg,data_plot,aerospace_engineering,2606.09137v1,llm,val
3475,/Volumes/One Touch/stem_diagrams_data/images_v2/aerospace_engineering/2606.09188v1_p003_01.jpeg,diagram,aerospace_engineering,2606.09188v1,accepted,train
3478,/Volumes/One Touch/stem_diagrams_data/images_rejected_v2/aerospace_engineering/2606.09188v1_p008_02.jpeg,fragment_junk,aerospace_engineering,2606.09188v1,local,train
3479,/Volumes/One Touch/stem_diagrams_data/images_v2/aerospace_engineering/2606.09292v1_p008_01.jpeg,diagram,aerospace_engineering,2606.09292v1,accepted,train
3480,/Volumes/One Touch/stem_diagrams_data/images_v2/aerospace_engineering/2606.09292v1_p010_01.jpeg,diagram,aerospace_engineering,2606.09292v1,accepted,train
3485,/Volumes/One Touch/stem_diagrams_data/images_v2/aerospace_engineering/2606.09963v1_p004_01.jpeg,diagram,aerospace_engineering,2606.09963v1,accepted,test
3486,/Volumes/One Touch/stem_diagrams_data/images_v2/aerospace_engineering/2606.09963v1_p008_01.jpeg,diagram,aerospace_engineering,2606.09963v1,accepted,test
3487,/Volumes/One Touch/stem_diagrams_data/images_rejected_v2/aerospace_engineering/2606.09963v1_p009_01.jpeg,data_plot,aerospace_engineering,2606.09963v1,llm,test
3490,/Volumes/One Touch/stem_diagrams_data/images_v2/aerospace_engineering/2606.09963v1_p018_01.jpeg,diagram,aerospace_engineering,2606.09963v1,accepted,test
3495,/Volumes/One Touch/stem_diagrams_data/images_v2/manufacturing_engineering/2606.14739v1_p005_05.jpeg,diagram,manufacturing_engineering,2606.14739v1,accepted,val
3496,/Volumes/One Touch/stem_diagrams_data/images_v2/manufacturing_engineering/2606.14739v1_p006_01.jpeg,diagram,manufacturing_engineering,2606.14739v1,accepted,val
3502,/Volumes/One Touch/stem_diagrams_data/images_rejected_v2/manufacturing_engineering/2606.14739v1_p008_06.jpeg,fragment_junk,manufacturing_engineering,2606.14739v1,local,val
3504,/Volumes/One Touch/stem_diagrams_data/images_rejected_v2/manufacturing_engineering/2606.14739v1_p008_08.jpeg,fragment_junk,manufacturing_engineering,2606.14739v1,local,val
3506,/Volumes/One Touch/stem_diagrams_data/images_v2/manufacturing_engineering/2606.14739v1_p010_01.jpeg,diagram,manufacturing_engineering,2606.14739v1,accepted,val
3507,/Volumes/One Touch/stem_diagrams_data/images_rejected_v2/manufacturing_engineering/2606.14739v1_p013_01.jpeg,fragment_junk,manufacturing_engineering,2606.14739v1,local,val
3508,/Volumes/One Touch/stem_diagrams_data/images_v2/manufacturing_engineering/2606.14739v1_p013_02.jpeg,diagram,manufacturing_engineering,2606.14739v1,accepted,val
3511,/Volumes/One Touch/stem_diagrams_data/images_rejected_v2/telecommunications/2607.02305v1_p002_03.jpeg,fragment_junk,telecommunications,2607.02305v1,local,train
3512,/Volumes/One Touch/stem_diagrams_data/images_v2/semiconductor_engineering/2605.20869v1_p004_01.jpeg,diagram,semiconductor_engineering,2605.20869v1,accepted,test
3515,/Volumes/One Touch/stem_diagrams_data/images_v2/semiconductor_engineering/2605.21339v1_p004_01.jpeg,diagram,semiconductor_engineering,2605.21339v1,accepted,train
3518,/Volumes/One Touch/stem_diagrams_data/images_rejected_v2/semiconductor_engineering/2605.21339v1_p004_04.jpeg,fragment_junk,semiconductor_engineering,2605.21339v1,local,train
3523,/Volumes/One Touch/stem_diagrams_data/images_rejected_v2/semiconductor_engineering/2605.21339v1_p010_03.jpeg,fragment_junk,semiconductor_engineering,2605.21339v1,local,train
3530,/Volumes/One Touch/stem_diagrams_data/images_rejected_v2/semiconductor_engineering/2605.21339v1_p010_10.jpeg,fragment_junk,semiconductor_engineering,2605.21339v1,local,train
3533,/Volumes/One Touch/stem_diagrams_data/images_v2/utilities_power_systems/2605.21396v1_p002_01.jpeg,diagram,utilities_power_systems,2605.21396v1,accepted,train
3535,/Volumes/One Touch/stem_diagrams_data/images_v2/utilities_power_systems/2605.21396v1_p006_01.jpeg,diagram,utilities_power_systems,2605.21396v1,accepted,train
3536,/Volumes/One Touch/stem_diagrams_data/images_v2/utilities_power_systems/2605.21396v1_p007_01.jpeg,diagram,utilities_power_systems,2605.21396v1,accepted,train
3538,/Volumes/One Touch/stem_diagrams_data/images_rejected_v2/utilities_power_systems/2605.21396v1_p007_03.jpeg,data_plot,utilities_power_systems,2605.21396v1,llm,train
3540,/Volumes/One Touch/stem_diagrams_data/images_v2/utilities_power_systems/2605.22171v1_p002_01.jpeg,diagram,utilities_power_systems,2605.22171v1,accepted,val
3541,/Volumes/One Touch/stem_diagrams_data/images_rejected_v2/utilities_power_systems/2605.22171v1_p003_01.jpeg,fragment_junk,utilities_power_systems,2605.22171v1,local,val
3542,/Volumes/One Touch/stem_diagrams_data/images_v2/utilities_power_systems/2605.22171v1_p007_01.jpeg,diagram,utilities_power_systems,2605.22171v1,accepted,val
3551,/Volumes/One Touch/stem_diagrams_data/images_rejected_v2/utilities_power_systems/2605.22171v1_p008_08.jpeg,fragment_junk,utilities_power_systems,2605.22171v1,local,val
3554,/Volumes/One Touch/stem_diagrams_data/images_rejected_v2/semiconductor_engineering/2605.22704v1_p003_01.jpeg,data_plot,semiconductor_engineering,2605.22704v1,llm,val
3555,/Volumes/One Touch/stem_diagrams_data/images_rejected_v2/semiconductor_engineering/2605.22704v1_p003_02.jpeg,data_plot,semiconductor_engineering,2605.22704v1,llm,val
3557,/Volumes/One Touch/stem_diagrams_data/images_rejected_v2/semiconductor_engineering/2605.22704v1_p003_04.jpeg,data_plot,semiconductor_engineering,2605.22704v1,llm,val
3558,/Volumes/One Touch/stem_diagrams_data/images_rejected_v2/semiconductor_engineering/2605.22704v1_p003_05.jpeg,photo,semiconductor_engineering,2605.22704v1,llm,val
3559,/Volumes/One Touch/stem_diagrams_data/images_rejected_v2/semiconductor_engineering/2605.22704v1_p004_01.jpeg,data_plot,semiconductor_engineering,2605.22704v1,llm,val
3560,/Volumes/One Touch/stem_diagrams_data/images_rejected_v2/semiconductor_engineering/2605.22704v1_p004_02.jpeg,fragment_junk,semiconductor_engineering,2605.22704v1,llm,val
3561,/Volumes/One Touch/stem_diagrams_data/images_v2/semiconductor_engineering/2605.22704v1_p004_03.jpeg,diagram,semiconductor_engineering,2605.22704v1,accepted,val
3562,/Volumes/One Touch/stem_diagrams_data/images_rejected_v2/semiconductor_engineering/2605.22704v1_p004_04.jpeg,data_plot,semiconductor_engineering,2605.22704v1,llm,val
3563,/Volumes/One Touch/stem_diagrams_data/images_rejected_v2/semiconductor_engineering/2605.22704v1_p004_05.jpeg,data_plot,semiconductor_engineering,2605.22704v1,llm,val
3565,/Volumes/One Touch/stem_diagrams_data/images_rejected_v2/semiconductor_engineering/2605.22704v1_p007_02.jpeg,data_plot,semiconductor_engineering,2605.22704v1,llm,val
3566,/Volumes/One Touch/stem_diagrams_data/images_rejected_v2/semiconductor_engineering/2605.22704v1_p007_03.jpeg,data_plot,semiconductor_engineering,2605.22704v1,llm,val
3567,/Volumes/One Touch/stem_diagrams_data/images_rejected_v2/semiconductor_engineering/2605.22704v1_p007_04.jpeg,data_plot,semiconductor_engineering,2605.22704v1,llm,val
3568,/Volumes/One Touch/stem_diagrams_data/images_rejected_v2/semiconductor_engineering/2605.22704v1_p007_05.jpeg,data_plot,semiconductor_engineering,2605.22704v1,llm,val
3571,/Volumes/One Touch/stem_diagrams_data/images_rejected_v2/semiconductor_engineering/2605.22704v1_p007_08.jpeg,fragment_junk,semiconductor_engineering,2605.22704v1,local,val
3572,/Volumes/One Touch/stem_diagrams_data/images_v2/utilities_power_systems/2605.23041v1_p003_01.jpeg,diagram,utilities_power_systems,2605.23041v1,accepted,train
3573,/Volumes/One Touch/stem_diagrams_data/images_v2/utilities_power_systems/2605.23041v1_p003_02.jpeg,diagram,utilities_power_systems,2605.23041v1,accepted,train
3574,/Volumes/One Touch/stem_diagrams_data/images_v2/utilities_power_systems/2605.23041v1_p003_03.jpeg,diagram,utilities_power_systems,2605.23041v1,accepted,train
3575,/Volumes/One Touch/stem_diagrams_data/images_v2/utilities_power_systems/2605.23041v1_p003_04.jpeg,diagram,utilities_power_systems,2605.23041v1,accepted,train
3578,/Volumes/One Touch/stem_diagrams_data/images_rejected_v2/utilities_power_systems/2605.23041v1_p007_02.jpeg,fragment_junk,utilities_power_systems,2605.23041v1,local,train
3581,/Volumes/One Touch/stem_diagrams_data/images_rejected_v2/utilities_power_systems/2605.23708v1_p005_02.jpeg,fragment_junk,utilities_power_systems,2605.23708v1,local,train
3583,/Volumes/One Touch/stem_diagrams_data/images_rejected_v2/utilities_power_systems/2605.23708v1_p005_04.jpeg,fragment_junk,utilities_power_systems,2605.23708v1,local,train
3586,/Volumes/One Touch/stem_diagrams_data/images_v2/utilities_power_systems/2605.23708v1_p005_07.jpeg,diagram,utilities_power_systems,2605.23708v1,accepted,train
3587,/Volumes/One Touch/stem_diagrams_data/images_v2/utilities_power_systems/2605.23708v1_p005_08.jpeg,diagram,utilities_power_systems,2605.23708v1,accepted,train
3588,/Volumes/One Touch/stem_diagrams_data/images_v2/utilities_power_systems/2605.23708v1_p005_09.jpeg,diagram,utilities_power_systems,2605.23708v1,accepted,train
3589,/Volumes/One Touch/stem_diagrams_data/images_rejected_v2/utilities_power_systems/2605.23708v1_p008_01.jpeg,data_plot,utilities_power_systems,2605.23708v1,llm,train
3590,/Volumes/One Touch/stem_diagrams_data/images_rejected_v2/utilities_power_systems/2605.23708v1_p008_02.jpeg,data_plot,utilities_power_systems,2605.23708v1,llm,train
3594,/Volumes/One Touch/stem_diagrams_data/images_rejected_v2/manufacturing_engineering/2606.02935v1_p007_01.jpeg,fragment_junk,manufacturing_engineering,2606.02935v1,local,train
3596,/Volumes/One Touch/stem_diagrams_data/images_v2/manufacturing_engineering/2606.02935v1_p007_03.jpeg,diagram,manufacturing_engineering,2606.02935v1,accepted,train
3597,/Volumes/One Touch/stem_diagrams_data/images_rejected_v2/manufacturing_engineering/2606.02935v1_p010_01.jpeg,fragment_junk,manufacturing_engineering,2606.02935v1,local,train
3598,/Volumes/One Touch/stem_diagrams_data/images_v2/manufacturing_engineering/2606.03255v1_p003_01.jpeg,diagram,manufacturing_engineering,2606.03255v1,accepted,train
3599,/Volumes/One Touch/stem_diagrams_data/images_v2/manufacturing_engineering/2606.03255v1_p003_02.jpeg,diagram,manufacturing_engineering,2606.03255v1,accepted,train
3600,/Volumes/One Touch/stem_diagrams_data/images_v2/manufacturing_engineering/2606.03255v1_p004_01.jpeg,diagram,manufacturing_engineering,2606.03255v1,accepted,train
3601,/Volumes/One Touch/stem_diagrams_data/images_rejected_v2/utilities_power_systems/2605.21183v1_p012_01.jpeg,data_plot,utilities_power_systems,2605.21183v1,llm,train
3602,/Volumes/One Touch/stem_diagrams_data/images_rejected_v2/utilities_power_systems/2605.21183v1_p012_02.jpeg,data_plot,utilities_power_systems,2605.21183v1,llm,train
3603,/Volumes/One Touch/stem_diagrams_data/images_rejected_v2/utilities_power_systems/2605.21183v1_p012_03.jpeg,data_plot,utilities_power_systems,2605.21183v1,llm,train
3604,/Volumes/One Touch/stem_diagrams_data/images_rejected_v2/utilities_power_systems/2605.21183v1_p012_04.jpeg,data_plot,utilities_power_systems,2605.21183v1,llm,train
3605,/Volumes/One Touch/stem_diagrams_data/images_rejected_v2/utilities_power_systems/2605.21183v1_p012_05.jpeg,data_plot,utilities_power_systems,2605.21183v1,llm,train
3606,/Volumes/One Touch/stem_diagrams_data/images_rejected_v2/utilities_power_systems/2605.21183v1_p012_06.jpeg,data_plot,utilities_power_systems,2605.21183v1,llm,train
3607,/Volumes/One Touch/stem_diagrams_data/images_v2/utilities_power_systems/2605.21396v1_p005_01.jpeg,diagram,utilities_power_systems,2605.21396v1,accepted,train
3609,/Volumes/One Touch/stem_diagrams_data/images_rejected_v2/utilities_power_systems/2605.21396v1_p008_01.jpeg,data_plot,utilities_power_systems,2605.21396v1,llm,train
3610,/Volumes/One Touch/stem_diagrams_data/images_v2/utilities_power_systems/2605.21396v1_p008_02.jpeg,diagram,utilities_power_systems,2605.21396v1,accepted,train
3611,/Volumes/One Touch/stem_diagrams_data/images_rejected_v2/utilities_power_systems/2605.21396v1_p008_03.jpeg,data_plot,utilities_power_systems,2605.21396v1,llm,train
3612,/Volumes/One Touch/stem_diagrams_data/images_v2/utilities_power_systems/2605.18642v1_p003_01.jpeg,diagram,utilities_power_systems,2605.18642v1,accepted,train
3613,/Volumes/One Touch/stem_diagrams_data/images_v2/utilities_power_systems/2605.19558v1_p004_01.jpeg,diagram,utilities_power_systems,2605.19558v1,accepted,val
3614,/Volumes/One Touch/stem_diagrams_data/images_v2/utilities_power_systems/2605.19558v1_p004_02.jpeg,diagram,utilities_power_systems,2605.19558v1,accepted,val
3615,/Volumes/One Touch/stem_diagrams_data/images_v2/utilities_power_systems/2605.19558v1_p004_03.jpeg,diagram,utilities_power_systems,2605.19558v1,accepted,val
3623,/Volumes/One Touch/stem_diagrams_data/images_v2/utilities_power_systems/2605.19558v1_p004_11.jpeg,diagram,utilities_power_systems,2605.19558v1,accepted,val
3627,/Volumes/One Touch/stem_diagrams_data/images_rejected_v2/utilities_power_systems/2605.19558v1_p006_02.jpeg,fragment_junk,utilities_power_systems,2605.19558v1,local,val
3630,/Volumes/One Touch/stem_diagrams_data/images_rejected_v2/utilities_power_systems/2605.19558v1_p006_05.jpeg,data_plot,utilities_power_systems,2605.19558v1,llm,val
3631,/Volumes/One Touch/stem_diagrams_data/images_rejected_v2/utilities_power_systems/2605.19558v1_p006_06.jpeg,data_plot,utilities_power_systems,2605.19558v1,llm,val
3632,/Volumes/One Touch/stem_diagrams_data/images_v2/utilities_power_systems/2605.19558v1_p006_07.jpeg,diagram,utilities_power_systems,2605.19558v1,accepted,val
3633,/Volumes/One Touch/stem_diagrams_data/images_rejected_v2/utilities_power_systems/2605.19558v1_p006_08.jpeg,data_plot,utilities_power_systems,2605.19558v1,llm,val
3634,/Volumes/One Touch/stem_diagrams_data/images_rejected_v2/utilities_power_systems/2605.19558v1_p006_09.jpeg,data_plot,utilities_power_systems,2605.19558v1,llm,val
3636,/Volumes/One Touch/stem_diagrams_data/images_v2/utilities_power_systems/2605.19558v1_p009_02.jpeg,diagram,utilities_power_systems,2605.19558v1,accepted,val
3637,/Volumes/One Touch/stem_diagrams_data/images_v2/utilities_power_systems/2605.19558v1_p009_03.jpeg,diagram,utilities_power_systems,2605.19558v1,accepted,val
3638,/Volumes/One Touch/stem_diagrams_data/images_v2/utilities_power_systems/2605.19558v1_p009_04.jpeg,diagram,utilities_power_systems,2605.19558v1,accepted,val
3639,/Volumes/One Touch/stem_diagrams_data/images_rejected_v2/utilities_power_systems/2605.19558v1_p009_05.jpeg,data_plot,utilities_power_systems,2605.19558v1,llm,val
3640,/Volumes/One Touch/stem_diagrams_data/images_v2/utilities_power_systems/2605.19558v1_p009_06.jpeg,diagram,utilities_power_systems,2605.19558v1,accepted,val
3642,/Volumes/One Touch/stem_diagrams_data/images_rejected_v2/semiconductor_engineering/2605.19751v1_p009_02.jpeg,fragment_junk,semiconductor_engineering,2605.19751v1,local,val
3643,/Volumes/One Touch/stem_diagrams_data/images_rejected_v2/semiconductor_engineering/2605.19751v1_p009_03.jpeg,fragment_junk,semiconductor_engineering,2605.19751v1,local,val
3645,/Volumes/One Touch/stem_diagrams_data/images_rejected_v2/semiconductor_engineering/2605.19751v1_p011_02.jpeg,fragment_junk,semiconductor_engineering,2605.19751v1,local,val
3649,/Volumes/One Touch/stem_diagrams_data/images_rejected_v2/semiconductor_engineering/2605.19751v1_p011_06.jpeg,fragment_junk,semiconductor_engineering,2605.19751v1,local,val
3652,/Volumes/One Touch/stem_diagrams_data/images_v2/semiconductor_engineering/2605.20155v1_p010_01.jpeg,diagram,semiconductor_engineering,2605.20155v1,accepted,train
3653,/Volumes/One Touch/stem_diagrams_data/images_v2/semiconductor_engineering/2605.20406v1_p004_01.jpeg,diagram,semiconductor_engineering,2605.20406v1,accepted,test
3654,/Volumes/One Touch/stem_diagrams_data/images_v2/semiconductor_engineering/2605.20406v1_p004_02.jpeg,diagram,semiconductor_engineering,2605.20406v1,accepted,test
3655,/Volumes/One Touch/stem_diagrams_data/images_rejected_v2/semiconductor_engineering/2605.20406v1_p004_03.jpeg,data_plot,semiconductor_engineering,2605.20406v1,llm,test
3656,/Volumes/One Touch/stem_diagrams_data/images_rejected_v2/semiconductor_engineering/2605.20406v1_p004_04.jpeg,data_plot,semiconductor_engineering,2605.20406v1,llm,test
3657,/Volumes/One Touch/stem_diagrams_data/images_rejected_v2/semiconductor_engineering/2605.20832v1_p003_01.jpeg,data_plot,semiconductor_engineering,2605.20832v1,llm,train
3658,/Volumes/One Touch/stem_diagrams_data/images_v2/semiconductor_engineering/2605.20832v1_p005_01.jpeg,diagram,semiconductor_engineering,2605.20832v1,accepted,train
3659,/Volumes/One Touch/stem_diagrams_data/images_v2/semiconductor_engineering/2605.20832v1_p015_01.jpeg,diagram,semiconductor_engineering,2605.20832v1,accepted,train
3661,/Volumes/One Touch/stem_diagrams_data/images_rejected_v2/semiconductor_engineering/2605.20832v1_p015_03.jpeg,fragment_junk,semiconductor_engineering,2605.20832v1,local,train
3666,/Volumes/One Touch/stem_diagrams_data/images_v2/manufacturing_engineering/2606.01272v1_p007_01.jpeg,diagram,manufacturing_engineering,2606.01272v1,accepted,train
3668,/Volumes/One Touch/stem_diagrams_data/images_rejected_v2/manufacturing_engineering/2606.01272v1_p002_02.jpeg,fragment_junk,manufacturing_engineering,2606.01272v1,local,train
3669,/Volumes/One Touch/stem_diagrams_data/images_rejected_v2/manufacturing_engineering/2606.01272v1_p006_01.jpeg,fragment_junk,manufacturing_engineering,2606.01272v1,local,train
3670,/Volumes/One Touch/stem_diagrams_data/images_rejected_v2/manufacturing_engineering/2606.01272v1_p006_02.jpeg,data_plot,manufacturing_engineering,2606.01272v1,llm,train
3672,/Volumes/One Touch/stem_diagrams_data/images_v2/semiconductor_engineering/2605.20832v1_p017_01.jpeg,diagram,semiconductor_engineering,2605.20832v1,accepted,train
3673,/Volumes/One Touch/stem_diagrams_data/images_rejected_v2/semiconductor_engineering/2605.20832v1_p019_01.jpeg,data_plot,semiconductor_engineering,2605.20832v1,llm,train
3674,/Volumes/One Touch/stem_diagrams_data/images_rejected_v2/semiconductor_engineering/2605.20832v1_p019_02.jpeg,data_plot,semiconductor_engineering,2605.20832v1,llm,train
3676,/Volumes/One Touch/stem_diagrams_data/images_rejected_v2/semiconductor_engineering/2605.20832v1_p019_04.jpeg,data_plot,semiconductor_engineering,2605.20832v1,llm,train
3686,/Volumes/One Touch/stem_diagrams_data/images_rejected_v2/semiconductor_engineering/2605.20869v1_p010_10.jpeg,fragment_junk,semiconductor_engineering,2605.20869v1,local,test
3688,/Volumes/One Touch/stem_diagrams_data/images_rejected_v2/semiconductor_engineering/2605.20869v1_p010_12.jpeg,fragment_junk,semiconductor_engineering,2605.20869v1,local,test
3692,/Volumes/One Touch/stem_diagrams_data/images_rejected_v2/semiconductor_engineering/2605.20869v1_p013_01.jpeg,data_plot,semiconductor_engineering,2605.20869v1,llm,test
3696,/Volumes/One Touch/stem_diagrams_data/images_v2/utilities_power_systems/2605.21183v1_p004_01.jpeg,diagram,utilities_power_systems,2605.21183v1,accepted,train
3697,/Volumes/One Touch/stem_diagrams_data/images_rejected_v2/utilities_power_systems/2605.21183v1_p005_01.jpeg,fragment_junk,utilities_power_systems,2605.21183v1,local,train
3698,/Volumes/One Touch/stem_diagrams_data/images_rejected_v2/utilities_power_systems/2605.21183v1_p005_02.jpeg,fragment_junk,utilities_power_systems,2605.21183v1,local,train
3699,/Volumes/One Touch/stem_diagrams_data/images_v2/utilities_power_systems/2605.21183v1_p005_03.jpeg,diagram,utilities_power_systems,2605.21183v1,accepted,train
3703,/Volumes/One Touch/stem_diagrams_data/images_v2/manufacturing_engineering/2606.01972v1_p004_01.jpeg,diagram,manufacturing_engineering,2606.01972v1,accepted,train
3704,/Volumes/One Touch/stem_diagrams_data/images_v2/manufacturing_engineering/2606.01972v1_p005_01.jpeg,diagram,manufacturing_engineering,2606.01972v1,accepted,train
3705,/Volumes/One Touch/stem_diagrams_data/images_v2/manufacturing_engineering/2606.01972v1_p007_01.jpeg,diagram,manufacturing_engineering,2606.01972v1,accepted,train
3707,/Volumes/One Touch/stem_diagrams_data/images_v2/manufacturing_engineering/2606.01972v1_p007_03.jpeg,diagram,manufacturing_engineering,2606.01972v1,accepted,train
3708,/Volumes/One Touch/stem_diagrams_data/images_v2/manufacturing_engineering/2606.01972v1_p008_01.jpeg,diagram,manufacturing_engineering,2606.01972v1,accepted,train
3709,/Volumes/One Touch/stem_diagrams_data/images_v2/manufacturing_engineering/2606.01972v1_p009_01.jpeg,diagram,manufacturing_engineering,2606.01972v1,accepted,train
3710,/Volumes/One Touch/stem_diagrams_data/images_v2/manufacturing_engineering/2606.01972v1_p015_01.jpeg,diagram,manufacturing_engineering,2606.01972v1,accepted,train
3711,/Volumes/One Touch/stem_diagrams_data/images_v2/manufacturing_engineering/2606.01972v1_p017_01.jpeg,diagram,manufacturing_engineering,2606.01972v1,accepted,train
3712,/Volumes/One Touch/stem_diagrams_data/images_v2/manufacturing_engineering/2606.01972v1_p020_01.jpeg,diagram,manufacturing_engineering,2606.01972v1,accepted,train
3714,/Volumes/One Touch/stem_diagrams_data/images_rejected_v2/manufacturing_engineering/2606.02475v2_p014_02.jpeg,fragment_junk,manufacturing_engineering,2606.02475v2,local,train
3717,/Volumes/One Touch/stem_diagrams_data/images_v2/manufacturing_engineering/2606.02475v2_p014_05.jpeg,diagram,manufacturing_engineering,2606.02475v2,accepted,train
3718,/Volumes/One Touch/stem_diagrams_data/images_rejected_v2/manufacturing_engineering/2606.02935v1_p013_01.jpeg,fragment_junk,manufacturing_engineering,2606.02935v1,local,train
3720,/Volumes/One Touch/stem_diagrams_data/images_rejected_v2/manufacturing_engineering/2606.02935v1_p013_03.jpeg,fragment_junk,manufacturing_engineering,2606.02935v1,local,train
3722,/Volumes/One Touch/stem_diagrams_data/images_v2/manufacturing_engineering/2606.02935v1_p014_02.jpeg,diagram,manufacturing_engineering,2606.02935v1,accepted,train
3724,/Volumes/One Touch/stem_diagrams_data/images_v2/aerospace_engineering/2606.09088v1_p001_01.jpeg,diagram,aerospace_engineering,2606.09088v1,accepted,train
3725,/Volumes/One Touch/stem_diagrams_data/images_v2/aerospace_engineering/2606.09088v1_p002_01.jpeg,diagram,aerospace_engineering,2606.09088v1,accepted,train
3726,/Volumes/One Touch/stem_diagrams_data/images_v2/aerospace_engineering/2606.09088v1_p003_01.jpeg,diagram,aerospace_engineering,2606.09088v1,accepted,train
3727,/Volumes/One Touch/stem_diagrams_data/images_v2/aerospace_engineering/2606.09088v1_p004_01.jpeg,diagram,aerospace_engineering,2606.09088v1,accepted,train
3728,/Volumes/One Touch/stem_diagrams_data/images_v2/aerospace_engineering/2606.09099v1_p003_01.jpeg,diagram,aerospace_engineering,2606.09099v1,accepted,train
